timestamp,utility_voltage,output_voltage,load_wattage
2024-01-12 18:31:46,121,121,198
2024-01-12 18:31:46,121,121,198
2024-01-12 18:31:47,121,121,198
2024-01-12 18:31:48,121,121,198
2024-01-12 18:31:48,121,121,198
2024-01-12 18:31:49,121,121,189
2024-01-12 18:31:49,121,121,189
2024-01-12 18:31:50,121,121,189
2024-01-12 18:31:50,121,121,189
2024-01-12 18:31:51,121,121,189
2024-01-12 18:31:51,121,121,189
2024-01-12 18:31:52,121,121,207
2024-01-12 18:31:52,121,121,207
2024-01-12 18:31:53,121,121,207
2024-01-12 18:31:53,121,121,207
2024-01-12 18:31:54,121,121,207
2024-01-12 18:31:54,121,121,207
2024-01-12 18:31:55,121,121,207
2024-01-12 18:31:56,121,121,207
2024-01-12 18:31:56,121,121,207
2024-01-12 18:31:57,121,121,207
2024-01-12 18:31:57,121,121,207
2024-01-12 18:31:58,121,121,207
2024-01-12 18:31:58,121,121,207
2024-01-12 18:31:59,121,121,207
2024-01-12 18:31:59,121,121,207
2024-01-12 18:32:00,121,121,207
2024-01-12 18:32:00,121,121,207
2024-01-12 18:32:01,121,121,216
2024-01-12 18:32:01,121,121,216
2024-01-12 18:32:02,121,121,216
2024-01-12 18:32:02,121,121,216
2024-01-12 18:32:03,121,121,216
2024-01-12 18:32:03,121,121,216
2024-01-12 18:32:04,121,121,216
2024-01-12 18:32:04,121,121,216
2024-01-12 18:32:05,121,121,216
2024-01-12 18:32:06,121,121,216
2024-01-12 18:32:06,121,121,216
2024-01-12 18:32:07,121,121,198
2024-01-12 18:32:07,121,121,198
2024-01-12 18:32:08,121,121,198
2024-01-12 18:32:08,121,121,198
2024-01-12 18:32:09,121,121,198
2024-01-12 18:32:09,121,121,198
2024-01-12 18:32:10,121,121,198
2024-01-12 18:32:10,121,121,198
2024-01-12 18:32:11,121,121,198
2024-01-12 18:32:11,121,121,198
2024-01-12 18:32:12,121,121,198
2024-01-12 18:32:12,121,121,198
2024-01-12 18:32:13,121,121,198
2024-01-12 18:32:13,121,121,198
2024-01-12 18:32:14,121,121,198
2024-01-12 18:32:15,121,121,198
2024-01-12 18:32:15,121,121,198
2024-01-12 18:32:16,121,121,207
2024-01-12 18:32:16,121,121,207
2024-01-12 18:32:17,121,121,207
2024-01-12 18:32:17,121,121,207
2024-01-12 18:32:18,121,121,207
2024-01-12 18:32:18,121,121,207
2024-01-12 18:32:19,121,121,216
2024-01-12 18:32:19,121,121,216
2024-01-12 18:32:20,121,121,216
2024-01-12 18:32:20,121,121,216
2024-01-12 18:32:21,121,121,216
2024-01-12 18:32:21,121,121,216
2024-01-12 18:32:22,121,121,207
2024-01-12 18:32:22,121,121,207
2024-01-12 18:32:23,121,121,207
2024-01-12 18:32:24,121,121,207
2024-01-12 18:32:24,121,121,207
2024-01-12 18:32:25,121,121,234
2024-01-12 18:32:25,121,121,234
2024-01-12 18:32:26,121,121,234
2024-01-12 18:32:26,121,121,234
2024-01-12 18:32:27,121,121,234
2024-01-12 18:32:27,121,121,234
2024-01-12 18:32:28,121,121,216
2024-01-12 18:32:28,121,121,216
2024-01-12 18:32:29,121,121,216
2024-01-12 18:32:29,121,121,216
2024-01-12 18:32:30,121,121,216
2024-01-12 18:32:30,121,121,216
2024-01-12 18:32:31,121,121,216
2024-01-12 18:32:32,121,121,216
2024-01-12 18:32:32,121,121,216
2024-01-12 18:32:33,121,121,216
2024-01-12 18:32:33,121,121,216
2024-01-12 18:32:34,121,121,207
2024-01-12 18:32:34,121,121,207
2024-01-12 18:32:35,121,121,207
2024-01-12 18:32:35,121,121,207
2024-01-12 18:32:36,121,121,207
2024-01-12 18:32:36,121,121,207
2024-01-12 18:32:37,121,121,216
2024-01-12 18:32:37,121,121,216
2024-01-12 18:32:38,121,121,216
2024-01-12 18:32:39,121,121,216
2024-01-12 18:32:39,121,121,216
2024-01-12 18:32:40,121,121,225
2024-01-12 18:32:40,121,121,225
2024-01-12 18:32:41,121,121,225
2024-01-12 18:32:41,121,121,225
2024-01-12 18:32:42,121,121,225
2024-01-12 18:32:42,121,121,225
2024-01-12 18:32:43,121,121,225
2024-01-12 18:32:43,121,121,225
2024-01-12 18:32:44,121,121,225
2024-01-12 18:32:44,121,121,225
2024-01-12 18:32:45,121,121,225
2024-01-12 18:32:46,121,121,225
2024-01-12 18:32:46,121,121,225
2024-01-12 18:32:47,121,121,225
2024-01-12 18:32:47,121,121,225
2024-01-12 18:32:48,121,121,225
2024-01-12 18:32:48,121,121,225
2024-01-12 18:32:49,121,121,225
2024-01-12 18:32:49,121,121,225
2024-01-12 18:32:50,121,121,225
2024-01-12 18:32:50,121,121,225
2024-01-12 18:32:51,121,121,225
2024-01-12 18:32:51,121,121,225
2024-01-12 18:32:52,121,121,216
2024-01-12 18:32:52,121,121,216
2024-01-12 18:32:53,121,121,216
2024-01-12 18:32:54,121,121,216
2024-01-12 18:32:54,121,121,216
2024-01-12 18:32:55,121,121,207
2024-01-12 18:32:55,121,121,207
2024-01-12 18:32:56,121,121,207
2024-01-12 18:32:56,121,121,207
2024-01-12 18:32:57,121,121,207
2024-01-12 18:32:57,121,121,207
2024-01-12 18:32:58,121,121,216
2024-01-12 18:32:58,121,121,216
2024-01-12 18:32:59,121,121,216
2024-01-12 18:32:59,121,121,216
2024-01-12 18:33:00,121,121,216
2024-01-12 18:33:00,121,121,207
2024-01-12 18:33:01,121,121,207
2024-01-12 18:33:02,121,121,207
2024-01-12 18:33:02,121,121,207
2024-01-12 18:33:03,121,121,207
2024-01-12 18:33:03,121,121,207
2024-01-12 18:33:04,121,121,225
2024-01-12 18:33:04,121,121,225
2024-01-12 18:33:05,121,121,225
2024-01-12 18:33:05,121,121,225
2024-01-12 18:33:06,121,121,225
2024-01-12 18:33:06,121,121,225
2024-01-12 18:33:07,121,121,207
2024-01-12 18:33:07,121,121,207
2024-01-12 18:33:08,121,121,207
2024-01-12 18:33:08,121,121,207
2024-01-12 18:33:09,121,121,207
2024-01-12 18:33:09,121,121,207
2024-01-12 18:33:10,121,121,207
2024-01-12 18:33:11,121,121,207
2024-01-12 18:33:11,121,121,207
2024-01-12 18:33:12,121,121,207
2024-01-12 18:33:12,121,121,207
2024-01-12 18:33:13,121,121,216
2024-01-12 18:33:13,121,121,216
2024-01-12 18:33:14,121,121,216
2024-01-12 18:33:14,121,121,216
2024-01-12 18:33:15,121,121,216
2024-01-12 18:33:15,121,121,216
2024-01-12 18:33:16,121,121,207
2024-01-12 18:33:16,121,121,207
2024-01-12 18:33:17,121,121,207
2024-01-12 18:33:17,121,121,207
2024-01-12 18:33:18,121,121,207
2024-01-12 18:33:19,121,121,216
2024-01-12 18:33:19,121,121,216
2024-01-12 18:33:20,121,121,216
2024-01-12 18:33:20,121,121,216
2024-01-12 18:33:21,121,121,216
2024-01-12 18:33:21,121,121,216
2024-01-12 18:33:22,121,121,207
2024-01-12 18:33:22,121,121,207
2024-01-12 18:33:23,121,121,207
2024-01-12 18:33:23,121,121,207
2024-01-12 18:33:24,121,121,207
2024-01-12 18:33:24,121,121,216
2024-01-12 18:33:25,121,121,216
2024-01-12 18:33:26,121,121,216
2024-01-12 18:33:26,121,121,216
2024-01-12 18:33:27,121,121,216
2024-01-12 18:33:27,121,121,216
2024-01-12 18:33:28,121,121,207
2024-01-12 18:33:28,121,121,207
2024-01-12 18:33:29,121,121,207
2024-01-12 18:33:29,121,121,207
2024-01-12 18:33:30,121,121,207
2024-01-12 18:33:30,121,121,207
2024-01-12 18:33:31,121,121,207
2024-01-12 18:33:31,121,121,207
2024-01-12 18:33:32,121,121,207
2024-01-12 18:33:32,121,121,207
2024-01-12 18:33:33,121,121,207
2024-01-12 18:33:34,121,121,198
2024-01-12 18:33:34,121,121,198
2024-01-12 18:33:35,121,121,198
2024-01-12 18:33:35,121,121,198
2024-01-12 18:33:36,121,121,198
2024-01-12 18:33:36,121,121,198
2024-01-12 18:33:37,121,121,207
2024-01-12 18:33:37,121,121,207
2024-01-12 18:33:38,121,121,207
2024-01-12 18:33:38,121,121,207
2024-01-12 18:33:39,121,121,207
2024-01-12 18:33:39,121,121,207
2024-01-12 18:33:40,121,121,207
2024-01-12 18:33:41,121,121,207
2024-01-12 18:33:41,121,121,207
2024-01-12 18:33:42,121,121,207
2024-01-12 18:33:42,121,121,207
2024-01-12 18:33:43,121,121,216
2024-01-12 18:33:43,121,121,216
2024-01-12 18:33:44,121,121,216
2024-01-12 18:33:44,121,121,216
2024-01-12 18:33:45,121,121,216
2024-01-12 18:33:45,121,121,207
2024-01-12 18:33:46,121,121,207
2024-01-12 18:33:47,121,121,207
2024-01-12 18:33:47,121,121,207
2024-01-12 18:33:48,121,121,207
2024-01-12 18:33:48,121,121,207
2024-01-12 18:33:49,121,121,207
2024-01-12 18:33:49,121,121,207
2024-01-12 18:33:50,121,121,207
2024-01-12 18:33:50,121,121,207
2024-01-12 18:33:51,121,121,207
2024-01-12 18:33:51,121,121,207
2024-01-12 18:33:52,121,121,216
2024-01-12 18:33:52,121,121,216
2024-01-12 18:33:53,121,121,216
2024-01-12 18:33:53,121,121,216
2024-01-12 18:33:54,121,121,216
2024-01-12 18:33:54,121,121,207
2024-01-12 18:33:55,121,121,207
2024-01-12 18:33:56,121,121,207
2024-01-12 18:33:56,121,121,207
2024-01-12 18:33:57,121,121,207
2024-01-12 18:33:57,121,121,216
2024-01-12 18:33:58,121,121,216
2024-01-12 18:33:59,121,121,216
2024-01-12 18:33:59,121,121,216
2024-01-12 18:34:00,121,121,216
2024-01-12 18:34:00,121,121,216
2024-01-12 18:34:01,121,121,207
2024-01-12 18:34:01,121,121,207
2024-01-12 18:34:02,121,121,207
2024-01-12 18:34:03,121,121,207
2024-01-12 18:34:03,121,121,207
2024-01-12 18:34:04,121,121,225
2024-01-12 18:34:04,121,121,225
2024-01-12 18:34:05,121,121,225
2024-01-12 18:34:05,121,121,225
2024-01-12 18:34:06,121,121,225
2024-01-12 18:34:06,121,121,225
2024-01-12 18:34:07,121,121,216
2024-01-12 18:34:07,121,121,216
2024-01-12 18:34:08,121,121,216
2024-01-12 18:34:08,121,121,216
2024-01-12 18:34:09,121,121,216
2024-01-12 18:34:09,121,121,216
2024-01-12 18:34:10,121,121,216
2024-01-12 18:34:10,121,121,216
2024-01-12 18:34:11,121,121,216
2024-01-12 18:34:12,121,121,216
2024-01-12 18:34:12,121,121,216
2024-01-12 18:34:13,121,121,216
2024-01-12 18:34:13,121,121,216
2024-01-12 18:34:14,121,121,216
2024-01-12 18:34:14,121,121,216
2024-01-12 18:34:15,121,121,216
2024-01-12 18:34:15,121,121,216
2024-01-12 18:34:16,121,121,207
2024-01-12 18:34:16,121,121,207
2024-01-12 18:34:17,121,121,207
2024-01-12 18:34:17,121,121,207
2024-01-12 18:34:18,121,121,207
2024-01-12 18:34:18,121,121,207
2024-01-12 18:34:19,121,121,198
2024-01-12 18:34:19,121,121,198
2024-01-12 18:34:20,121,121,198
2024-01-12 18:34:20,121,121,198
2024-01-12 18:34:21,121,121,198
2024-01-12 18:34:22,121,121,225
2024-01-12 18:34:22,121,121,225
2024-01-12 18:34:23,121,121,225
2024-01-12 18:34:23,121,121,225
2024-01-12 18:34:24,121,121,225
2024-01-12 18:34:24,121,121,225
2024-01-12 18:34:25,121,121,207
2024-01-12 18:34:25,121,121,207
2024-01-12 18:34:26,121,121,207
2024-01-12 18:34:26,121,121,207
2024-01-12 18:34:27,121,121,207
2024-01-12 18:34:27,121,121,207
2024-01-12 18:34:28,121,121,216
2024-01-12 18:34:28,121,121,216
2024-01-12 18:34:29,121,121,216
2024-01-12 18:34:29,121,121,216
2024-01-12 18:34:30,121,121,216
2024-01-12 18:34:30,121,121,216
2024-01-12 18:34:31,121,121,216
2024-01-12 18:34:32,121,121,216
2024-01-12 18:34:32,121,121,216
2024-01-12 18:34:33,121,121,216
2024-01-12 18:34:33,121,121,216
2024-01-12 18:34:34,121,121,207
2024-01-12 18:34:34,121,121,207
2024-01-12 18:34:35,121,121,207
2024-01-12 18:34:35,121,121,207
2024-01-12 18:34:36,121,121,207
2024-01-12 18:34:36,121,121,207
2024-01-12 18:34:37,121,121,225
2024-01-12 18:34:37,121,121,225
2024-01-12 18:34:38,121,121,225
2024-01-12 18:34:38,121,121,225
2024-01-12 18:34:39,121,121,225
2024-01-12 18:34:39,121,121,225
2024-01-12 18:34:40,121,121,171
2024-01-12 18:34:41,121,121,171
2024-01-12 18:34:41,121,121,171
2024-01-12 18:34:42,121,121,171
2024-01-12 18:34:42,121,121,171
2024-01-12 18:34:43,121,121,198
2024-01-12 18:34:43,121,121,198
2024-01-12 18:34:44,121,121,198
2024-01-12 18:34:44,121,121,198
2024-01-12 18:34:45,121,121,198
2024-01-12 18:34:45,121,121,198
2024-01-12 18:34:46,121,121,189
2024-01-12 18:34:46,121,121,189
2024-01-12 18:34:47,121,121,189
2024-01-12 18:34:47,121,121,189
2024-01-12 18:34:48,121,121,189
2024-01-12 18:34:48,121,121,189
2024-01-12 18:34:49,121,121,171
2024-01-12 18:34:49,121,121,171
2024-01-12 18:34:50,121,121,171
2024-01-12 18:34:50,121,121,171
2024-01-12 18:34:51,121,121,171
2024-01-12 18:34:51,121,121,171
2024-01-12 18:34:52,121,121,180
2024-01-12 18:34:52,121,121,180
2024-01-12 18:34:53,121,121,180
2024-01-12 18:34:53,121,121,180
2024-01-12 18:34:54,121,121,180
2024-01-12 18:34:54,121,121,180
2024-01-12 18:34:55,121,121,162
2024-01-12 18:34:55,121,121,162
2024-01-12 18:34:56,121,121,162
2024-01-12 18:34:57,121,121,162
2024-01-12 18:34:57,121,121,162
2024-01-12 18:34:58,121,121,171
2024-01-12 18:34:58,121,121,171
2024-01-12 18:34:59,121,121,171
2024-01-12 18:34:59,121,121,171
2024-01-12 18:35:00,121,121,171
2024-01-12 18:35:00,121,121,171
2024-01-12 18:35:01,121,121,198
2024-01-12 18:35:01,121,121,198
2024-01-12 18:35:02,121,121,198
2024-01-12 18:35:02,121,121,198
2024-01-12 18:35:03,121,121,198
2024-01-12 18:35:03,121,121,198
2024-01-12 18:35:04,121,121,198
2024-01-12 18:35:04,121,121,198
2024-01-12 18:35:05,121,121,198
2024-01-12 18:35:05,121,121,198
2024-01-12 18:35:06,121,121,198
2024-01-12 18:35:06,121,121,198
2024-01-12 18:35:07,121,121,198
2024-01-12 18:35:07,121,121,198
2024-01-12 18:35:08,121,121,198
2024-01-12 18:35:08,121,121,198
2024-01-12 18:35:09,121,121,198
2024-01-12 18:35:09,121,121,198
2024-01-12 18:35:10,121,121,189
2024-01-12 18:35:11,121,121,189
2024-01-12 18:35:11,121,121,189
2024-01-12 18:35:12,121,121,189
2024-01-12 18:35:12,121,121,189
2024-01-12 18:35:13,121,121,189
2024-01-12 18:35:13,121,121,189
2024-01-12 18:35:14,121,121,189
2024-01-12 18:35:14,121,121,189
2024-01-12 18:35:15,121,121,189
2024-01-12 18:35:15,121,121,189
2024-01-12 18:35:16,121,121,198
2024-01-12 18:35:16,121,121,198
2024-01-12 18:35:17,121,121,198
2024-01-12 18:35:17,121,121,198
2024-01-12 18:35:18,121,121,198
2024-01-12 18:35:18,121,121,198
2024-01-12 18:35:19,121,121,171
2024-01-12 18:35:19,121,121,171
2024-01-12 18:35:20,121,121,171
2024-01-12 18:35:20,121,121,171
2024-01-12 18:35:21,121,121,171
2024-01-12 18:35:22,121,121,198
2024-01-12 18:35:22,121,121,198
2024-01-12 18:35:23,121,121,198
2024-01-12 18:35:23,121,121,198
2024-01-12 18:35:24,121,121,198
2024-01-12 18:35:24,121,121,198
2024-01-12 18:35:25,121,121,198
2024-01-12 18:35:25,121,121,198
2024-01-12 18:35:26,121,121,198
2024-01-12 18:35:26,121,121,198
2024-01-12 18:35:27,121,121,198
2024-01-12 18:35:27,121,121,198
2024-01-12 18:35:28,121,121,162
2024-01-12 18:35:28,121,121,162
2024-01-12 18:35:29,121,121,162
2024-01-12 18:35:29,121,121,162
2024-01-12 18:35:30,121,121,162
2024-01-12 18:35:30,121,121,162
2024-01-12 18:35:31,121,121,171
2024-01-12 18:35:31,121,121,171
2024-01-12 18:35:32,121,121,171
2024-01-12 18:35:32,121,121,171
2024-01-12 18:35:33,121,121,171
2024-01-12 18:35:33,121,121,171
2024-01-12 18:35:34,121,121,171
2024-01-12 18:35:34,121,121,171
2024-01-12 18:35:35,121,121,171
2024-01-12 18:35:35,121,121,171
2024-01-12 18:35:36,121,121,171
2024-01-12 18:35:37,121,121,189
2024-01-12 18:35:37,121,121,189
2024-01-12 18:35:38,121,121,189
2024-01-12 18:35:38,121,121,189
2024-01-12 18:35:39,121,121,189
2024-01-12 18:35:39,121,121,189
2024-01-12 18:35:40,121,121,189
2024-01-12 18:35:40,121,121,189
2024-01-12 18:35:41,121,121,207
2024-01-12 18:35:41,121,121,207
2024-01-12 18:35:42,121,121,207
2024-01-12 18:35:42,121,121,207
2024-01-12 18:35:43,121,121,207
2024-01-12 18:35:43,121,121,207
2024-01-12 18:35:44,121,121,207
2024-01-12 18:35:44,121,121,207
2024-01-12 18:35:45,121,121,162
2024-01-12 18:35:45,121,121,162
2024-01-12 18:35:46,121,121,162
2024-01-12 18:35:46,121,121,162
2024-01-12 18:35:47,121,121,162
2024-01-12 18:35:47,121,121,162
2024-01-12 18:35:48,121,121,162
2024-01-12 18:35:48,121,121,162
2024-01-12 18:35:49,121,121,171
2024-01-12 18:35:50,121,121,171
2024-01-12 18:35:50,121,121,171
2024-01-12 18:35:51,121,121,171
2024-01-12 18:35:51,121,121,171
2024-01-12 18:35:52,121,121,171
2024-01-12 18:35:52,121,121,171
2024-01-12 18:35:53,121,121,171
2024-01-12 18:35:53,121,121,171
2024-01-12 18:35:54,121,121,171
2024-01-12 18:35:54,121,121,171
2024-01-12 18:35:55,121,121,171
2024-01-12 18:35:55,121,121,171
2024-01-12 18:35:56,121,121,171
2024-01-12 18:35:56,121,121,171
2024-01-12 18:35:57,121,121,171
2024-01-12 18:35:58,121,121,171
2024-01-12 18:35:58,121,121,171
2024-01-12 18:35:59,121,121,171
2024-01-12 18:35:59,121,121,171
2024-01-12 18:36:00,121,121,171
2024-01-12 18:36:00,121,121,171
2024-01-12 18:36:01,121,121,162
2024-01-12 18:36:01,121,121,162
2024-01-12 18:36:02,121,121,162
2024-01-12 18:36:02,121,121,162
2024-01-12 18:36:03,121,121,162
2024-01-12 18:36:03,121,121,162
2024-01-12 18:36:04,121,121,162
2024-01-12 18:36:04,121,121,162
2024-01-12 18:36:05,121,121,189
2024-01-12 18:36:05,121,121,189
2024-01-12 18:36:06,121,121,189
2024-01-12 18:36:06,121,121,189
2024-01-12 18:36:07,121,121,189
2024-01-12 18:36:07,121,121,189
2024-01-12 18:36:08,121,121,189
2024-01-12 18:36:08,121,121,189
2024-01-12 18:36:09,121,121,180
2024-01-12 18:36:09,121,121,180
2024-01-12 18:36:10,121,121,180
2024-01-12 18:36:10,121,121,180
2024-01-12 18:36:11,121,121,180
2024-01-12 18:36:11,121,121,180
2024-01-12 18:36:12,121,121,180
2024-01-12 18:36:13,121,121,189
2024-01-12 18:36:13,121,121,189
2024-01-12 18:36:14,121,121,189
2024-01-12 18:36:14,121,121,189
2024-01-12 18:36:15,121,121,189
2024-01-12 18:36:15,121,121,189
2024-01-12 18:36:16,121,121,189
2024-01-12 18:36:16,121,121,189
2024-01-12 18:36:17,121,121,153
2024-01-12 18:36:17,121,121,153
2024-01-12 18:36:18,121,121,153
2024-01-12 18:36:18,121,121,153
2024-01-12 18:36:19,121,121,153
2024-01-12 18:36:19,121,121,153
2024-01-12 18:36:20,121,121,153
2024-01-12 18:36:20,121,121,153
2024-01-12 18:36:21,121,121,180
2024-01-12 18:36:21,121,121,180
2024-01-12 18:36:22,121,121,180
2024-01-12 18:36:22,121,121,180
2024-01-12 18:36:23,121,121,180
2024-01-12 18:36:23,121,121,180
2024-01-12 18:36:24,121,121,180
2024-01-12 18:36:24,121,121,180
2024-01-12 18:36:25,121,121,180
2024-01-12 18:36:25,121,121,180
2024-01-12 18:36:26,121,121,180
2024-01-12 18:36:27,121,121,180
2024-01-12 18:36:27,121,121,180
2024-01-12 18:36:28,121,121,180
2024-01-12 18:36:28,121,121,180
2024-01-12 18:36:29,121,121,171
2024-01-12 18:36:29,121,121,171
2024-01-12 18:36:30,121,121,171
2024-01-12 18:36:30,121,121,171
2024-01-12 18:36:31,121,121,171
2024-01-12 18:36:31,121,121,171
2024-01-12 18:36:32,121,121,171
2024-01-12 18:36:32,121,121,171
2024-01-12 18:36:33,121,121,162
2024-01-12 18:36:33,121,121,162
2024-01-12 18:36:34,121,121,162
2024-01-12 18:36:34,121,121,162
2024-01-12 18:36:35,121,121,162
2024-01-12 18:36:35,121,121,162
2024-01-12 18:36:36,121,121,162
2024-01-12 18:36:36,121,121,162
2024-01-12 18:36:37,121,121,162
2024-01-12 18:36:37,121,121,162
2024-01-12 18:36:38,121,121,162
2024-01-12 18:36:38,121,121,162
2024-01-12 18:36:39,121,121,162
2024-01-12 18:36:39,121,121,162
2024-01-12 18:36:40,121,121,162
2024-01-12 18:36:41,121,121,162
2024-01-12 18:36:41,121,121,171
2024-01-12 18:36:42,121,121,171
2024-01-12 18:36:42,121,121,171
2024-01-12 18:36:43,121,121,171
2024-01-12 18:36:43,121,121,171
2024-01-12 18:36:44,121,121,171
2024-01-12 18:36:44,121,121,171
2024-01-12 18:36:45,121,121,153
2024-01-12 18:36:45,121,121,153
2024-01-12 18:36:46,121,121,153
2024-01-12 18:36:46,121,121,153
2024-01-12 18:36:47,121,121,153
2024-01-12 18:36:47,121,121,153
2024-01-12 18:36:48,121,121,153
2024-01-12 18:36:48,121,121,153
2024-01-12 18:36:49,121,121,189
2024-01-12 18:36:49,121,121,189
2024-01-12 18:36:50,121,121,189
2024-01-12 18:36:50,121,121,189
2024-01-12 18:36:51,121,121,189
2024-01-12 18:36:51,121,121,189
2024-01-12 18:36:52,121,121,189
2024-01-12 18:36:52,121,121,189
2024-01-12 18:36:53,121,121,180
2024-01-12 18:36:53,121,121,180
2024-01-12 18:36:54,121,121,180
2024-01-12 18:36:54,121,121,180
2024-01-12 18:36:55,121,121,180
2024-01-12 18:36:56,121,121,180
2024-01-12 18:36:56,121,121,189
2024-01-12 18:36:57,121,121,189
2024-01-12 18:36:57,121,121,189
2024-01-12 18:36:58,121,121,189
2024-01-12 18:36:58,121,121,189
2024-01-12 18:36:59,121,121,189
2024-01-12 18:36:59,121,121,189
2024-01-12 18:37:00,121,121,225
2024-01-12 18:37:00,121,121,225
2024-01-12 18:37:01,121,121,225
2024-01-12 18:37:01,121,121,225
2024-01-12 18:37:02,121,121,225
2024-01-12 18:37:02,121,121,225
2024-01-12 18:37:03,121,121,225
2024-01-12 18:37:03,121,121,225
2024-01-12 18:37:04,121,121,243
2024-01-12 18:37:04,121,121,243
2024-01-12 18:37:05,121,121,243
2024-01-12 18:37:05,121,121,243
2024-01-12 18:37:06,121,121,243
2024-01-12 18:37:06,121,121,243
2024-01-12 18:37:07,121,121,243
2024-01-12 18:37:08,121,121,243
2024-01-12 18:37:08,121,121,252
2024-01-12 18:37:09,121,121,252
2024-01-12 18:37:09,121,121,252
2024-01-12 18:37:10,121,121,252
2024-01-12 18:37:10,121,121,252
2024-01-12 18:37:11,121,121,252
2024-01-12 18:37:11,121,121,252
2024-01-12 18:37:12,121,121,234
2024-01-12 18:37:12,121,121,234
2024-01-12 18:37:13,121,121,234
2024-01-12 18:37:13,121,121,234
2024-01-12 18:37:14,121,121,234
2024-01-12 18:37:14,121,121,234
2024-01-12 18:37:15,121,121,234
2024-01-12 18:37:15,121,121,234
2024-01-12 18:37:16,121,121,234
2024-01-12 18:37:16,121,121,234
2024-01-12 18:37:17,121,121,234
2024-01-12 18:37:17,121,121,234
2024-01-12 18:37:18,121,121,234
2024-01-12 18:37:18,121,121,234
2024-01-12 18:37:19,121,121,234
