timestamp,utility_voltage,output_voltage,load_wattage
2024-01-12 18:29:04,121,121,162
2024-01-12 18:29:06,121,121,162
2024-01-12 18:29:08,121,121,180
2024-01-12 18:29:10,121,121,207
